# AP's MAC (anonymized); channels; BSSIDs (anonymized); ESSIDs (anonymized); 802.11n; 802.11ac; 802.11ax; 802.11be; Manufacturers
100;2462;;;1;0;0;0;4;20722,20722,36940,36940,57420,20722
101;5745;;;1;1;0;0;5;20722,9240048,41024
102;2457;;;1;0;0;0;4;20722,20722,57420
103;2457;;;1;0;0;0;4;20722,57420
104;2462;;;1;0;0;0;4;20722,57420
105;2437;;;1;0;0;0;4;6130,6130,4120,20722
106;2412;;;1;0;0;0;4;20722,20722,5271450
107;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
108;2457;;;1;1;0;0;5;20722,3303
109;2462;;;1;1;0;0;5;20722,3303
110;2467;;;1;1;0;0;5;20722,3303
111;5745;;;1;1;0;0;5;20722,41024
112;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
113;2432;;;1;0;0;0;4;20722,5682,20722
114;2437;;;1;0;0;0;4;20722,5682,20722
115;2442;;;1;0;0;0;4;20722,5682,20722
116;2437;;;1;1;0;0;5;3303,5682,15,20722
117;5540;;;1;1;0;0;5;20722,2950
118;2412;;;1;0;0;0;4;20722,2950,2950
119;2412;;;1;0;0;0;4;20722,2950
120;2417;;;1;0;0;0;4;20722,2950
121;2412;;;1;0;0;0;4;20722,2950
122;5180;;;1;1;0;0;5;20722,2950,2950
123;5180;;;1;1;0;0;5;20722,2950
124;5180;;;1;1;0;0;5;20722,2950
125;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
126;2457;;;1;0;0;0;4;20722,20722,3139
127;2412;;;1;1;0;0;5;20722,9240048
128;2417;;;1;1;0;0;5;20722,9240048
129;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
130;5745;;;1;1;0;0;5;20722
131;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
132;2432;;;1;0;0;0;4;20722,5682,20722
133;2437;;;1;0;0;0;4;20722,5682,20722
134;2442;;;1;0;0;0;4;20722,5682,20722
135;2412;;;1;0;0;0;4;20722,5682,20722
136;2417;;;1;0;0;0;4;20722,5682,20722
137;2412;;;1;0;0;0;4;20722,2950,2950
138;2412;;;1;0;0;0;4;20722,2950
139;2417;;;1;0;0;0;4;20722,2950
140;2412;;;1;0;0;0;4;20722,2950
141;5200;;;1;1;0;0;5;20722,2950,2950
142;5200;;;1;1;0;0;5;20722,2950
143;5200;;;1;1;0;0;5;20722,2950
144;2412;;;1;0;0;0;4;20722,2950,2950
145;2412;;;1;0;0;0;4;20722,2950
146;2417;;;1;0;0;0;4;20722,2950
147;2412;;;1;0;0;0;4;20722,2950
148;5500;;;1;1;0;0;5;20722,2950,2950
149;5500;;;1;1;0;0;5;20722,2950
150;5500;;;1;1;0;0;5;20722,2950
151;2437;;;1;0;0;0;4;20722,2950
152;2437;;;1;0;0;0;4;20722,2950,2950
153;2437;;;1;0;0;0;4;20722,2950
154;2437;;;1;0;0;0;4;20722,2950,2950
155;2437;;;1;0;0;0;4;20722,2950,2950
156;2432;;;1;0;0;0;4;20722,2950
157;2437;;;1;0;0;0;4;20722,2950
158;2437;;;1;0;0;0;4;20722,2950
159;5520;;;1;1;0;0;5;20722,2950,2950
160;5520;;;1;1;0;0;5;20722,2950
161;5520;;;1;1;0;0;5;20722,2950
162;2437;;;1;0;0;0;4;20722,20722,20722,3139
163;2412;;;1;0;0;0;4;4120,20722,5271450,20722,20722
164;2412;;;1;0;0;0;4;4120,20722,5271450,20722,20722
165;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
166;2462;;;1;0;0;0;4;20722
167;2467;;;1;0;0;0;4;20722
168;2412;;;1;0;1;0;6;20722,2950
169;2417;;;1;0;1;0;6;20722,2950
170;2412;;;1;0;1;0;6;20722,2950
171;5200;;;1;1;1;0;6;20722,2950
172;5300;;;1;1;1;0;6;20722,2950
173;5300;;;1;1;1;0;6;20722,2950
174;5300;;;1;1;1;0;6;20722,2950
175;5300;;;1;1;1;0;6;20722,2950
176;5500;;;1;1;1;0;6;20722,2950
177;5300;;;1;1;1;0;6;20722,2950
178;5500;;;1;1;1;0;6;20722,2950
179;5300;;;1;1;1;0;6;20722,2950
180;5500;;;1;1;1;0;6;20722,2950
181;2432;;;1;0;1;0;6;20722,2950
182;2437;;;1;0;1;0;6;20722,2950
183;2442;;;1;0;1;0;6;20722,2950
184;2437;;;1;0;1;0;6;20722,2950
185;2437;;;1;0;1;0;6;20722,2950
186;5600;;;1;1;1;0;6;20722,2950
187;5600;;;1;1;1;0;6;20722,2950
188;5600;;;1;1;1;0;6;20722,2950
189;5260;;;1;1;1;0;6;20722,2950
190;5260;;;1;1;1;0;6;20722,2950
191;5260;;;1;1;1;0;6;20722,2950
192;2457;;;1;0;1;0;6;20722,2950
193;2462;;;1;0;1;0;6;20722,2950
194;2467;;;1;0;1;0;6;20722,2950
195;2462;;;1;0;1;0;6;20722,2950
196;2462;;;1;0;1;0;6;20722,2950
197;5300;;;1;1;1;0;6;20722,2950
198;5805;;;1;1;1;0;6;20722,2950
199;5300;;;1;1;1;0;6;20722,2950
200;5805;;;1;1;1;0;6;20722,2950
201;5300;;;1;1;1;0;6;20722,2950
202;5805;;;1;1;1;0;6;20722,2950
203;2442;;;1;0;0;0;4;20722,20722,57420
204;2447;;;1;0;0;0;4;20722,20722,57420
205;2452;;;1;0;0;0;4;20722,20722,57420
206;5745;;;1;1;1;0;6;20722,2950
207;2462;;;1;0;0;0;4;20722,20722,57420
208;2452;;;1;0;0;0;4;20722,57420
209;2457;;;1;0;0;0;4;20722,57420
210;2462;;;1;0;0;0;4;20722,57420
211;5220;;;1;1;1;0;6;9240048,20722,9240048,9240048,7439,20722
212;2462;;;1;0;1;0;6;20722,2950
213;5300;;;1;1;1;0;6;20722,2950
214;2437;;;1;1;0;0;5;20722,3303
215;2412;;;1;1;0;0;5;20722,9240048,5682,20722
216;2417;;;1;1;0;0;5;20722,9240048,5682,20722
217;2432;;;1;0;0;0;4;20722,5682,20722
218;2437;;;1;0;0;0;4;20722,5682,20722
219;2442;;;1;0;0;0;4;20722,5682,20722
220;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
221;2462;;;1;0;0;0;4;20722,2950,2950
222;2457;;;1;0;0;0;4;20722,2950
223;2462;;;1;0;0;0;4;20722,2950
224;2467;;;1;0;0;0;4;20722,2950
225;2462;;;1;0;0;0;4;20722,2950
226;5540;;;1;1;0;0;5;20722,2950,2950
227;5540;;;1;1;0;0;5;20722,2950
228;5540;;;1;1;0;0;5;20722,2950
229;2432;;;1;0;1;0;6;6130,6130,4120,20722
230;2437;;;1;0;1;0;6;6130,6130,4120,20722
231;5765;;;1;1;1;0;6;6130,6130,36940,4120,20722
232;2452;;;1;0;0;0;4;20722,57420
233;2457;;;1;0;0;0;4;20722,57420
234;2462;;;1;0;0;0;4;20722,57420
235;2442;;;1;0;0;0;4;20722,57420
236;2432;;;1;0;0;0;4;6130,6130,4120,20722
237;2437;;;1;0;0;0;4;6130,6130,4120,20722
238;2442;;;1;0;0;0;4;6130,6130,4120,20722
239;2412;;;1;0;1;0;6;20722,9240048,9240048,2950
240;2412;;;1;0;1;0;6;20722,9240048,9240048,2950
241;5180;;;1;1;0;0;5;20722
242;2412;;;1;0;0;0;4;20722,4120,20722
243;5260;;;1;1;0;0;5;20722,4120,20722
244;2437;;;1;0;0;0;4;20722,57420
245;2442;;;1;0;0;0;4;20722,57420
246;2462;;;1;0;0;0;4;20722,57420
247;2462;;;1;0;0;0;4;20722,20722,57420
248;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
249;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
250;5180;;;1;1;0;0;5;20722,9240048,1189
251;5220;;;1;1;1;0;6;9240048,20722,9240048,9240048,7439
252;2452;;;1;1;1;0;6;9240048,20722,9240048,9240048,7439
253;5220;;;1;1;1;0;6;20722,20722,9240048,20722
254;2412;;;1;1;1;0;6;20722,9240048
255;2412;;;1;0;0;0;4;20722,3139,3303,3139
256;2417;;;1;0;0;0;4;20722,3139,3303,3139
257;2422;;;1;0;0;0;4;20722,3139,3303,3139
258;2462;;;1;0;1;0;6;20722,6154,9240048
259;5180;;;1;1;1;0;6;20722,6154,9240048
260;2412;;;1;0;0;0;4;3138,20722,36940,36940,20722
261;2417;;;1;0;0;0;4;3138,20722,36940,36940,20722
262;2432;;;1;1;0;0;5;20722,3303
263;2437;;;1;1;0;0;5;20722,3303
264;2442;;;1;1;0;0;5;20722,3303
265;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
266;2437;;;1;0;0;0;4;20722,20722,524297,5271450
267;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
268;2432;;;1;0;0;0;4;20722,11306301
269;2437;;;1;0;0;0;4;20722,11306301
270;2462;;;1;1;1;0;6;20722,6154,16534,16534,16534,16534,9240048
271;5180;;;1;1;1;0;6;20722,6154,16534,16534,16534,16534,9240048
272;2412;;;1;0;1;0;6;2950,20722,2950
273;2412;;;1;0;1;0;6;20722,2950
274;2412;;;1;0;1;0;6;20722,2950
275;5260;;;1;1;1;0;6;2950,20722,2950
276;5260;;;1;1;1;0;6;20722,2950
277;5260;;;1;1;1;0;6;20722,2950
278;2462;;;1;0;1;0;6;2950,20722,2950
279;2457;;;1;0;1;0;6;20722,2950
280;2462;;;1;0;1;0;6;20722,2950
281;2467;;;1;0;1;0;6;20722,2950
282;2462;;;1;0;1;0;6;20722,2950
283;5680;;;1;1;1;0;6;2950,20722,2950
284;5680;;;1;1;1;0;6;20722,2950
285;5680;;;1;1;1;0;6;20722,2950
286;2437;;;1;0;1;0;6;20722,2950
287;2432;;;1;0;1;0;6;20722,2950
288;2437;;;1;0;1;0;6;20722,2950
289;2442;;;1;0;1;0;6;20722,2950
290;2432;;;1;0;1;0;6;20722,2950
291;2437;;;1;0;1;0;6;20722,2950
292;2442;;;1;0;1;0;6;20722,2950
293;5825;;;1;1;1;0;6;20722,2950
294;5825;;;1;1;1;0;6;20722,2950
295;5825;;;1;1;1;0;6;20722,2950
296;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
297;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
298;5220;;;1;1;1;0;6;6130,6130,36940,4120,20722
299;2452;;;1;0;0;0;4;20722,3139,3303,3139
300;2457;;;1;0;0;0;4;20722,3139,3303,3139
301;2462;;;1;0;0;0;4;20722,3139,3303,3139
302;2462;;;1;0;0;0;4;20722,3139,3303,3139
303;2437;;;1;0;0;0;4;20722,20722,20722
304;2442;;;1;0;0;0;4;20722,20722,20722
305;2462;;;1;0;1;0;6;20722,9240048,9240048,2950
306;2457;;;1;0;1;0;6;20722,9240048,9240048,2950
307;2462;;;1;0;1;0;6;20722,9240048,9240048,2950
308;2462;;;1;0;1;0;6;20722,9240048,9240048,2950
309;2462;;;1;0;1;0;6;20722,9240048,9240048,2950
310;5220;;;1;1;1;0;6;20722,9240048,9240048,2950
311;5220;;;1;1;1;0;6;20722,9240048,9240048,2950
312;5220;;;1;1;1;0;6;20722,9240048,9240048,2950
313;5220;;;1;1;1;0;6;20722,9240048,9240048,2950
314;2437;;;1;0;1;0;6;20722,9240048,9240048,2950
315;2437;;;1;0;1;0;6;20722,9240048,9240048,2950,2950
316;2437;;;1;0;1;0;6;20722,9240048,9240048,2950
317;2437;;;1;0;1;0;6;20722,9240048,9240048,2950
318;2437;;;1;0;1;0;6;20722,9240048,9240048,2950,2950,2950
319;5320;;;1;1;1;0;6;20722,9240048,9240048,2950
320;5320;;;1;1;1;0;6;20722,9240048,9240048,2950,2950
321;5320;;;1;1;1;0;6;20722,9240048,9240048,2950
322;5320;;;1;1;1;0;6;20722,9240048,9240048,2950
323;5320;;;1;1;1;0;6;20722,9240048,9240048,2950,2950,2950
324;2462;;;1;0;0;0;4;20722,2950
325;2412;;;1;0;0;0;4;4120,20722,20722,524297,5271450
326;2437;;;1;0;0;0;4;20722,20722,524297,524297,524297
327;2412;;;1;1;0;0;5;20722,3303
328;2412;;;1;0;0;0;4;20722,4120,20722
329;2417;;;1;0;0;0;4;20722,4120,20722
330;5540;;;1;1;0;0;5;20722,36940,4120,20722,5271450
331;2412;;;1;0;0;0;4;4120,20722
332;5540;;;1;1;0;0;5;36940,4120,20722,5271450
333;2462;;;1;0;0;0;4;20722,4120,20722
334;2467;;;1;0;0;0;4;20722,4120,20722
335;2462;;;1;0;0;0;4;4120,20722
336;2467;;;1;0;0;0;4;4120,20722
337;2412;;;1;0;0;0;4;4120,20722,20722
338;2417;;;1;0;0;0;4;4120,20722,20722
339;2412;;;1;0;0;0;4;20722,895,20722,20722
340;2417;;;1;0;0;0;4;20722,895,20722,20722
341;2422;;;1;0;0;0;4;20722,895,20722,20722
342;2437;;;1;0;0;0;4;20722,895,9240048,9240048,5485
343;5180;;;1;0;0;0;4;20722
344;2412;;;1;0;0;0;4;20722,895,20722,20722
345;2417;;;1;0;0;0;4;20722,895,20722,20722
346;2437;;;1;0;0;0;4;20722,895,9240048,9240048,5485
347;2442;;;1;0;0;0;4;20722,895,9240048,9240048,5485
348;5180;;;1;0;0;0;4;20722
349;2432;;;0;0;0;0;<4;20722
350;2437;;;0;0;0;0;<4;20722
351;2442;;;0;0;0;0;<4;20722
352;5220;;;1;1;0;0;5;20722,895,9240048,6154,16534,16534,16534,16534,9240048
353;5200;;;1;1;0;0;5;20722,895,9240048,6154,16534,16534,16534,16534,9240048
354;2437;;;1;1;0;0;5;20722,895,9240048,6154,16534,16534,16534,16534,9240048
355;2412;;;1;0;0;0;4;20722,895,20722,20722
356;2417;;;1;0;0;0;4;20722,895,20722,20722
357;2437;;;1;1;0;0;5;20722,895,9240048,6154,16534,16534,16534,16534,9240048
358;5220;;;1;1;0;0;5;20722,895,9240048,6154,16534,16534,16534,16534,9240048
359;5200;;;1;1;0;0;5;20722,895,9240048,6154,16534,16534,16534,16534,9240048
360;2432;;;1;1;1;0;6;20722,20722,3139,3303,8390024
361;2437;;;1;1;1;0;6;20722,20722,3139,3303,8390024
362;2442;;;1;1;1;0;6;20722,20722,3139,3303,8390024
363;2437;;;1;0;0;0;4;20722,915,6130,6130
364;2442;;;1;0;0;0;4;20722,915,6130,6130
365;5220;;;1;0;0;0;4;20722,915,6130,6130
366;2462;;;1;0;0;0;4;4120
367;2467;;;1;0;0;0;4;4120
368;2472;;;1;0;0;0;4;4120
369;2437;;;1;1;1;0;6;20722,20722,3139,3303,8390024
370;2442;;;1;1;1;0;6;20722,20722,3139,3303,8390024
371;2432;;;1;1;1;0;6;20722,20722,3139,3303,8390024
372;2437;;;1;1;1;0;6;20722,20722,3139,3303,8390024
373;2442;;;1;1;1;0;6;20722,20722,3139,3303,8390024
374;2437;;;1;1;1;0;6;20722,20722,3139,3303,8390024
375;2442;;;1;1;1;0;6;20722,20722,3139,3303,8390024
376;2432;;;1;1;1;0;6;20722,3139,3303,8390024
377;2437;;;1;1;1;0;6;20722,3139,3303,8390024
378;2442;;;1;1;1;0;6;20722,3139,3303,8390024
379;5240;;;1;1;1;0;6;20722,20722,3139,3303,8390024
380;5240;;;1;1;1;0;6;20722,20722,3139,3303,8390024
381;5240;;;1;1;1;0;6;20722,20722,3139,3303,8390024
382;5240;;;1;1;1;0;6;20722,20722,3139,3303,8390024
383;5240;;;1;1;1;0;6;20722,3139,3303,8390024
384;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
385;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
386;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
387;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
388;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
389;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
390;5180;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
391;5180;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
392;5180;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
393;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
394;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
395;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
396;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
397;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
398;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
399;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
400;2412;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
401;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
402;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
403;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
404;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
405;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
406;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
407;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
408;5700;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
409;2462;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
410;2462;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
411;2462;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
412;2462;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
413;2462;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
414;2462;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
415;2462;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
416;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
417;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
418;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
419;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
420;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
421;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
422;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
423;5260;;;1;1;1;0;6;16534,16534,16534,16534,20722,5271450
424;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
425;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
426;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
427;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
428;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
429;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
430;2437;;;1;0;1;0;6;16534,16534,16534,16534,20722,5271450
431;2462;;;1;0;0;0;4;20722
432;2467;;;1;0;0;0;4;20722
433;2437;;;1;0;0;0;4;20722,895,9240048,9240048,5485
434;5180;;;1;1;0;0;5;20722,895,9240048,9240048,5485
435;2457;;;1;0;0;0;4;20722,895,9240048,9240048,5485
436;2462;;;1;0;0;0;4;20722,895,9240048,9240048,5485
437;5220;;;1;1;0;0;5;20722,895,9240048,9240048,5485
438;2462;;;1;0;0;0;4;20722
439;2417;;;1;0;0;0;4;20722,20722,3139
440;2422;;;1;0;0;0;4;20722,20722,3139
441;2427;;;1;0;0;0;4;20722,20722,3139
442;5180;;;1;1;0;0;5;20722,895,9240048,9240048,5485
443;2457;;;1;0;0;0;4;20722,895,9240048,9240048,5485
444;2462;;;1;0;0;0;4;20722,895,9240048,9240048,5485
445;5220;;;1;1;0;0;5;20722,895,9240048,9240048,5485
446;2462;;;1;0;0;0;4;20722
447;2432;;;1;0;0;0;4;20722,20722,11306301,57596
448;5180;;;1;1;0;0;5;20722,895,9240048,9240048,5485
449;2462;;;1;0;0;0;4;20722,895,9240048,9240048,5485
450;2467;;;1;0;0;0;4;20722,895,9240048,9240048,5485
451;5220;;;1;1;0;0;5;20722,895,9240048,9240048,5485
452;2457;;;1;0;0;0;4;20722,2950
453;2462;;;1;0;0;0;4;20722,2950
454;2467;;;1;0;0;0;4;20722,2950
455;5180;;;1;1;0;0;5;20722,2950
456;5180;;;1;1;0;0;5;20722,895,9240048,9240048,5485
457;5220;;;1;1;0;0;5;20722,895,9240048,9240048,5485
458;2417;;;1;0;0;0;4;20722,20722,3139,3303,3139
459;2422;;;1;0;0;0;4;20722,20722,3139,3303,3139
460;2427;;;1;0;0;0;4;20722,20722,3139,3303,3139
461;2432;;;1;0;0;0;4;20722,20722,3139,3303,3139
462;2422;;;1;0;0;0;4;20722,20722,3139,3303,3139
463;2427;;;1;0;0;0;4;20722,20722,3139,3303,3139
464;2432;;;1;0;0;0;4;20722,20722,3139,3303,3139
465;2417;;;1;0;0;0;4;20722,20722,3139
466;2422;;;1;0;0;0;4;20722,20722,3139
467;2427;;;1;0;0;0;4;20722,20722,3139
468;5320;;;1;1;0;0;5;36940,36940,20547,20722,20722
469;2437;;;1;0;0;0;4;20722,4120,20722,20722
470;5220;;;1;1;0;0;5;20722,895,9240048,6154,9240048
471;5200;;;1;1;0;0;5;20722,895,9240048,6154,9240048
472;2437;;;1;1;0;0;5;20722,895,9240048,6154,9240048
473;2452;;;0;0;0;0;<4;20722
474;2437;;;1;0;0;0;4;20722,57420
475;2412;;;1;0;0;0;4;20722,3139,3139
476;2452;;;1;1;0;0;5;20722,20722,11306301,20722,57596
477;5180;;;1;1;0;0;5;20722,20722,11306301,20722,57596
478;5180;;;1;1;0;0;5;20722,20722,11306301,20722,57596
479;2432;;;1;1;0;0;5;20722,9240048,6130
480;2437;;;1;1;0;0;5;20722,9240048,6130
481;2442;;;1;1;0;0;5;20722,9240048,6130
482;2412;;;1;1;0;0;5;20722,895,9240048,9240048,9240048
483;2437;;;1;1;0;0;5;20722,895,9240048,9240048,9240048
484;2442;;;1;0;0;0;4;20722,4120,20722,20722
485;5540;;;1;1;0;0;5;20722,36940,4120,20722,20722,5271450
486;2437;;;1;0;0;0;4;20722,895,5485
487;2437;;;1;0;0;0;4;20722,895,5485
488;2432;;;1;0;0;0;4;20722,895,5485
489;2437;;;1;0;0;0;4;20722,895,5485
490;2442;;;1;0;0;0;4;20722,895,5485
491;5200;;;1;1;0;0;5;20722,20722,3139,3303,7439
492;2457;;;1;0;0;0;4;20722,20722,3139,3303,3139,7439
493;5200;;;1;1;0;0;5;20722,3139,3303,7439
494;2452;;;1;0;0;0;4;20722,3139,3303,3139,7439
495;2457;;;1;0;0;0;4;20722,3139,3303,3139,7439
